chiasm,chiasm
tumor,unspecified
vf loss,unspecified
hemianopia,unspecified
excised,unspecified
dizziness,unspecified
inflammation,kidney
ischemic attack,unspecified
facial droop,brain
myelopathy,brain
abnormalities,brain
dyspnea,unspecified
tachypnea,unspecified
tachycardia,heart
hypotension,unspecified
pale,skin
diaphoretic,skin
shortness of breath,lungs
jugular veins,unspecified
right bundle branch block,heart
right axis deviation,heart
dilation,right ventricle
pulmonary thromboemboli,lungs
strain,unspecified
thrombus formation,veins
pancytopenia,bone marrow
unable to speak in,brain
agitation,brain
delayed unable to walk or stand,unspecified
cognitional,brain
gross,unspecified
motor retardation,unspecified
flexion contractures,elbows
flexion contractures,wrists
flexion contractures,knees
flexion contractures,hips
deformity,feet
extension response,lower limbs
to hold his head,neck
roll,unspecified
abnormality,head
head circumference growth,head
pause,growth and development
delay,growth and development
growth and development,unspecified
to rolling over,unspecified
face,face
expressionless,face
dwarfism microcephaly loss,head
multiple joint contractures senile,joints
photosensitivity,skin
thin,hair
dry,hair
regression,unspecified
changes,face
Frontal headache,unspecified
Hypertension,unspecified
Weakness,muscle
Blurred vision,eye
Dizziness,unspecified
Meningeal irritation,meninges
pain,unspecified
depression,unspecified
hyperthermia,rectal
coughing,unspecified
diarrhea,unspecified
discomfort,unspecified
to,unspecified
tumor,bronchus
malignant findings,nodes
endobronchial mass,bronchus
enhancement,chest CT
uptake,whole-body scan
lesion,chest CT
submucosal tumor,bronchus
tumor-free margins,bronchus
recurrence,unspecified
pain,elbow
deformity,elbow
swelling,elbow
fork deformity,wrist
lateral dislocation,elbow
fracture,ulna
bending deformation,ulna
fractures,radius
curvature,ulna
subluxation,radial head
lateral instability,elbow
confused mental,unspecified
seizure attacks,unspecified
spinal cord tumour,spinal cord
lesion,brainstem
lesion,right temporal pole
extension,spinal cord
tumour,spinal cord
drowsy,unspecified
face paresis,face
arm paresis,arm
lesions,white matter
MS,unspecified
fatigue,unspecified
abdominal discomfort,unspecified
palpable spleen,spleen
leukocytosis,bone
response,unspecified
disease progression,unspecified
complications,unspecified
noise,unspecified
tinnitus,unspecified
distressed,unspecified
lack of sleep,unspecified
hearing loss,unspecified
headaches,unspecified
vertigo,unspecified
otalgia,unspecified
otorrhea,unspecified
trauma,unspecified
seasonal allergies,unspecified
contraction,soft palate
contractions,soft palate
neck masses,neck
carotid bruits,neck
nyctalopia,unspecified
decreasing visual acuity,unspecified
visual acuity,eye
ERG not tolerated,unspecified
bone spicule pigmentation,retina
attenuated retinal vessels,retina
thinning,photoreceptor layer
foveal sparing,photoreceptor layer
thickening,inner retina
de novo RPGR mutation,unspecified
RP,unspecified
development delay,brain
subependymal cyst,brain
hypopituitarism,pituitary
respiratory tract,respiratory tract
anemia,unspecified
abnormality,aortic valve
scoliosis,thoracolumbar spine
osteochondrosis,neck
closure,vertebral arches
mental,unspecified
trauma,unspecified
pancytopenia,bone marrow
bleeding symptom,unspecified
consciousness,brain
neurological abnormalities,brain
tenderness,lungs
anemia,bone marrow
clonality,unspecified
hemoglobinuria,unspecified
intracerebral hemorrhage,brain
opacity,lungs
bruising,lungs
hemorrhage,brain
enlarged right axillary lymphadenopathy,lymph nodes
spleen enlargement,spleen
attenuation,liver
fdg uptake,"spleen, bone, lymph nodes"
inflammation,lymph nodes
hypercellular,bone marrow
cytopenia,unspecified
enlarged lymphadenopathy,lymph nodes
enlarged,spleen
complications,pancytopenia
symptom,left arm pain
organ,arm
symptom,pain
organ,shoulder
symptom,pain
organ,arm
symptom,weakness
organ,arm
symptom,unable to comb her hair
organ,arm
symptom1,unspecified
value,healthy
symptom1,bladder
value,urinary retention
symptom1,peripheral nerves
value,weakness
symptom1,peripheral nerves
value,paresthesia
symptom1,peripheral nerves
value,paresthesia
symptom1,right dermatome
value,zoster rash
symptom1,spinal cord
value,neurological symptoms
symptom1,peripheral nerves
value,right l4 l5 dermatomes
symptom1,peripheral nerves
value,weakness
symptom1,neurons
value,Babinski sign
symptom1,dorsal column
value,sensitive
symptom1,skin
value,pinprick sensations
symptom1,spinal cord
value,lesion
diplopia,unspecified
double vision,unspecified
bitemporal headache,brain
left sixth,unspecified
facial weakness,facial
left lateral rectus paresis,eye
masseter,jaw
neck flexion,neck
extension,neck
flexion,neck
adduction,hip
abduction,hip
symptom,night blindness
organ,unspecified
symptom,decreased visual acuity
organ,eye
symptom,vision complains
organ,unspecified
symptom,speech difficulties
organ,brain
symptom,learning difficulty
organ,brain
symptom,visual impairment
organ,eye
symptom,reduced
organ,unspecified
symptom,acuity
organ,eye
symptom,waxy pallor
organ,optic disc
symptom,circumpapillary atrophy
organ,optic disc
symptom,dystrophy
organ,retinal pigment epithelium
symptom,hypoautofluorescence
organ,posterior pole
symptom,foveal hyperautofluorescence
organ,right eye
symptom,foveal hypoautofluorescence
organ,left eye
symptom,constriction
organ,eye
symptom,scotopic
organ,unspecified
symptom,molecular kinesase
organ,cerebellum
symptom,malformation
organ,posterior cranial fossa
symptom,thickening
organ,cerebellar vermis
symptom,elongation
organ,superior cerebellar peduncles
symptom,molar tooth sign
organ,superior cerebellar peduncles
symptom,cerebellar folia dysplasia
organ,cerebrum
right knee pain,knee
antior knee pain,knee
swelling,knee
effusion,knee
localized heat,knee
crepitation,knee
tenderness,knee
ossicle,tibia
inflammatory changes,synovium
bone marrow edema,tibial condyle
baker s cyst,knee
hypertrophied fat,knee
cartilaginous tissue,unspecified
cartilaginous cap,unspecified
swelling,face
swelling,neck
swelling,eyelids
swelling,cheeks
swelling,lips
swelling,throat
edema,tongue
edema,floor of the mouth
edema,glottis
edema,supraglottic areas
edema,unspecified
angioedema,unspecified
deficit,upper limb
headache,unspecified
infarction,cerebral parietal lobe
kinking,left internal carotid artery
stenosis,unspecified
dissection,unspecified
coiling,right ica
asymptomatic,unspecified
neurological,unspecified
infarct,left parietal territory
nasal obstruction dependent mouth breathing,nasal
rhinorrhea congestion,nasal
hyposmia,nose
lesion,nasal
opacification,maxillary sinus
right maxillary sinus obstruction,maxillary sinus
soft tissue density,nose
stripping of maxillary mucosa,maxillary mucosa
Red blood,unspecified
Bleeding,lung
Poor oxygenation,unspecified
Hemodynamic instability,unspecified
Hemodynamic,unspecified
lesions,unspecified
papule,nose
cyst,unspecified
papule,nose
expression,left nostril
lca,left nostril
neoplasm,unspecified
left vestibular lesion,left vestibular
tumor,liver
fluid collection,cavity
fistula,abdominal cavity
duct enhancement,bile duct
fever,unspecified
bile leakage,bile duct
biliary leak,unspecified
seizures,brain
pain,unspecified
cerebrospinal fluid,brain
hemorrhage,brain
tachycardia,heart
afebrile,unspecified
grimace activity respiration apgar,unspecified
blood loss,unknown
abruption,placenta
Headache,unspecified
Blurring of vision,unspecified
Dysarthria,unspecified
Hemiplegia,brain
Ptosis,brain
Brain abscess,brain
Lesion,brain
nervous system examination,unspecified
abdominal pain,unspecified
diarrhea,unspecified
chills,unspecified
convulsions,unspecified
headache dizziness diplopia,unspecified
blurred vision,unspecified
confusion personality changes disorientation,cognitive function
consciousness disturbance,cognitive function
ascites,liver
pulmonary hypertension,heart
syncope,unspecified
fracture,femur
fracture,tibia
thrombocytopenia,unspecified
lightheadedness,unspecified
nausea,unspecified
abnormal movements,unspecified
focal weakness,unspecified
paraesthesia,unspecified
fecal incontinence,unspecified
urinary incontinence,unspecified
neurological symptom,unspecified
thrombocytopenia,unspecified
edema,brain
malignant cells,CSF
right adrenal gland lesion,adrenal gland
hyperplasia,adrenal gland
suppressible,unspecified
fatigue,unspecified
cold,unspecified
weight gain,unspecified
reduced appetite,unspecified
arthralgia,unspecified
myalgia,unspecified
improvement,unspecified
symptom,aphasia poor awareness
organ,unspecified
symptom,infarct
organ,MCA
symptom,brain swelling
organ,unspecified
symptom,lesions
organ,brain
anasarca,unspecified
symptoms,unspecified
vomiting diarrhoea abdominal pain,abdomen
fluid resuscitation,unspecified
haemoconcentration hypoalbuminemia,blood
impairment,kidney
metabolic acidosis,body
thickened left ventricle,heart
poor perfusion,body
shock,body
nasopharynx aspirate,throat
salmonella group b,stool
oedema,skin
rhabdomyolysis,muscle
pulmonary oedema,lungs
compartment syndrome,limbs
peroneal neuropathy,nerves
febrile episode,unspecified
headache,unspecified
rash,unspecified
lissencephaly,brain
brain parenchymal,brain
multiple brain calcifications,brain
colpocephaly,brain
gliosis,brain
irritability,unspecified
lower limb spasticity,limbs
seizure episodes,brain
frontal epileptiform discharges,brain
hemiplegia,limbs
dysphagia,throat
visual impairment,eyes
neuropsychomotor,unspecified
impairment,unspecified
double spastic hemiplegia,limbs
vomiting,unspecified
fever,unspecified
weight loss,unspecified
intensity,cerebellum
mass effect,brain
fever body aches,unspecified
diarrhea,unspecified
vomiting,unspecified
pallor icterus cyanosis pedal edema,unspecified
lymphadenopathy,unspecified
fect,unspecified
afebrile,unspecified
involuntary movements,unspecified
dystonia,unspecified
abnormal movements,unspecified
head injury,unspecified
recurrence,unspecified
eructation,unspecified
flatulence,unspecified
nausea,unspecified
vomiting,unspecified
abdominal pain,unspecified
headache,unspecified
blurry vision,unspecified
left homonymous hemianopia,brain
dysmetria,brain
hyperreflexia,brain
abrasion,chest
pulmonary contusion,lung
deviation,rib
injury,rib
recovered,unspecified
hematuria,bladder
tumor recurrence,unspecified
mass,bladder
enlarged lymphnodes,unspecified
lesion,bladder
clot retention,bladder
hemangioma formation,bladder
left lower extremity swelling,unspecified
shortness of breath,lungs
tachycardic,heart
hypertensive,heart
poor,lungs
right leg numbness,spine
right hip flexion,spine
right knee extension,spine
flexion,spine
mass,vastus medialis
mass,unspecified
tumor,vastus medialis
pulmonary metastases,pulmonary
partial response,unspecified
waves,visual
lesions,brain
diplopia dizziness,unspecified
vomiting,unspecified
peripheral vertigo,unspecified
facial numbness,eye
lesion,brain
hives,unspecified
difficulty breathing,unspecified
tachypneic,unspecified
diaphoretic,unspecified
nauseous,unspecified
tripoding,unspecified
anaphylaxis,unspecified
uvula edema,uvula
laryngeal edema,larynx
chest pain,heart
sinus rhythm,heart
lv segmental wall motion abnormalities hypokinesis,heart
abnormalities,heart
disease,unspecified
lesion,unspecified
Disorganized speech,unspecified
Disorientation,unspecified
Leukocytosis,WBC
Memory deficits,unspecified
Somatic delusions,organs
Auditory hallucinations,unspecified
adynamia,unspecified
hyporexia,unspecified
weight loss,unspecified
fever,unspecified
malaise,unspecified
myalgias,unspecified
purpura,lower limbs
dyspnea,unspecified
cough,unspecified
xerostomia,mouth
xerophthalmia,eyes
hypocomplementemia,blood
incontinence,urinary system
capillaritis,skin
lesions,skin
mild C3 hypocomplementemia,blood
pulmonary nodular involvement,lung
nodular formation,lung
nodules,lung
eosinophilic material,lung
inflammatory infiltration,lung
lymphocyte predominance,lung
pleural thickening,lung
alveolar septa thickened,lung
oral lesions,gingiva
clinical improvement,unspecified
symptoms,unspecified
hyperkeratosis,gingiva
papillary plaques,gingiva
hyperplasia,unspecified
intraepithelial alteration,unspecified
loss of alveolar process,alveolar
hyperkeratosis,vestibular
facial weakness,face
slurred speech,brain
left eye,eye
difficulty swallowing,throat
difficulty speaking,brain
